corrective_commit,commits,avg_files,avg_capped_files,avg_non_test_files,avg_capped_non_test_files,avg_test_files,avg_capped_test_files
false,29498698,11.609206879663262,5.550773850481007,9.898402587122503,4.93033450695382,1.7108042925407143,0.9044518018522893
true,7847798,6.933084698164759,3.846064628226479,5.923945477397414,3.24104376018772,1.0091392207673322,0.7143486922894707
